Telledata: Rådata;;;;;Felt 1 og 3;Fra Festplassen;;;
Utskriftsdato: 27. februar 2017;;;;;Felt 1 og 3;Fra Festplassen;;;
Tellepunkt: 1200703 - CHRISTIESGT;;;;;;;;
EV 16 Hp: 15 Km: 1509;;;;;;;;
date;time;roadLaneMeasured;numOfVehicles;numOfVehiclesClass1;numOfVehiclesClass2;numOfVehiclesClass3;numOfVehiclesClass4;numOfVehiclesClass5;;
20.04.2016;20:00;3;182;118;2;19;34;8
20.04.2016;21:00;1;321;293;5;9;13;1
20.04.2016;21:00;3;143;87;1;18;30;7
20.04.2016;22:00;1;246;223;4;4;13;2
20.04.2016;22:00;3;124;79;1;11;25;7
20.04.2016;23:00;1;179;164;2;4;7;2
20.04.2016;23:00;3;103;65;1;9;23;5
20.04.2016;24:00;1;108;98;1;4;4;1
20.04.2016;24:00;3;86;51;2;13;17;3
21.04.2016;01:00;1;61;49;2;2;6;2
21.04.2016;01:00;3;69;45;0;5;14;5
21.04.2016;02:00;1;33;33;0;0;0;0
21.04.2016;02:00;3;34;32;0;0;1;1
21.04.2016;03:00;1;19;18;1;0;0;0
21.04.2016;03:00;3;29;28;0;0;1;0
21.04.2016;04:00;1;16;16;0;0;0;0
21.04.2016;04:00;3;24;21;1;0;2;0
21.04.2016;05:00;1;16;14;1;1;0;0
21.04.2016;05:00;3;17;12;0;2;3;0
21.04.2016;06:00;1;40;24;7;5;2;2
21.04.2016;06:00;3;23;11;0;5;7;0
21.04.2016;07:00;1;211;167;6;15;17;6
21.04.2016;07:00;3;116;42;1;28;39;6
21.04.2016;08:00;1;395;324;23;28;15;5
21.04.2016;08:00;3;214;68;3;57;67;19
21.04.2016;09:00;1;505;450;19;20;11;4
21.04.2016;09:00;3;292;125;12;63;67;24
21.04.2016;10:00;1;427;368;29;19;9;2
21.04.2016;10:00;3;223;126;11;44;32;9
21.04.2016;11:00;1;416;353;28;23;11;1
21.04.2016;11:00;3;215;131;9;33;34;7
21.04.2016;12:00;1;418;358;30;19;8;2
21.04.2016;12:00;3;221;146;5;30;31;9
21.04.2016;13:00;1;442;389;24;17;9;2
21.04.2016;13:00;3;246;154;10;36;36;7
21.04.2016;14:00;1;478;414;26;22;12;3
21.04.2016;14:00;3;244;148;15;37;36;7
21.04.2016;15:00;1;488;414;34;25;12;2
21.04.2016;15:00;3;263;136;7;38;65;16
21.04.2016;16:00;1;526;455;18;22;27;3
21.04.2016;16:00;3;284;133;8;55;68;17
21.04.2016;17:00;1;491;441;8;16;24;2
21.04.2016;17:00;3;255;119;7;44;65;20
21.04.2016;18:00;1;422;382;10;13;16;0
21.04.2016;18:00;3;227;133;1;35;43;14
21.04.2016;19:00;1;424;400;4;7;11;2
21.04.2016;19:00;3;230;150;5;26;42;7
21.04.2016;20:00;1;348;321;6;4;15;2
21.04.2016;20:00;3;191;123;2;19;37;10
21.04.2016;21:00;1;294;269;5;10;9;1
21.04.2016;21:00;3;155;99;3;16;32;5
21.04.2016;22:00;1;257;239;4;5;7;2
21.04.2016;22:00;3;142;93;1;16;27;5
21.04.2016;23:00;1;183;168;4;3;7;1
21.04.2016;23:00;3;102;59;0;15;21;7
21.04.2016;24:00;1;152;140;4;2;6;0
21.04.2016;24:00;3;115;74;2;14;21;4
22.04.2016;01:00;1;75;65;2;2;4;2
22.04.2016;01:00;3;84;58;1;5;14;6
22.04.2016;02:00;1;35;35;0;0;0;0
22.04.2016;02:00;3;67;65;0;0;2;0
22.04.2016;03:00;1;25;25;0;0;0;0
22.04.2016;03:00;3;59;56;2;0;1;0
22.04.2016;04:00;1;32;30;1;1;0;0
22.04.2016;04:00;3;35;33;0;0;2;0
22.04.2016;05:00;1;23;22;0;1;0;0
22.04.2016;05:00;3;15;11;1;0;3;0
22.04.2016;06:00;1;36;22;5;5;3;1
22.04.2016;06:00;3;31;18;1;4;8;0
22.04.2016;07:00;1;198;142;10;21;19;6
22.04.2016;07:00;3;121;51;0;19;47;4
22.04.2016;08:00;1;399;316;32;30;15;6
22.04.2016;08:00;3;208;70;2;51;69;15
22.04.2016;09:00;1;459;395;22;22;14;4
22.04.2016;09:00;3;255;94;5;71;62;22
22.04.2016;10:00;1;428;363;31;22;10;1
22.04.2016;10:00;3;240;133;13;37;47;10
22.04.2016;11:00;1;432;374;27;22;9;0
22.04.2016;11:00;3;230;138;11;28;42;11
22.04.2016;12:00;1;469;400;34;23;9;3
22.04.2016;12:00;3;248;163;5;30;42;8
22.04.2016;13:00;1;451;402;24;16;8;1
22.04.2016;13:00;3;223;135;3;37;39;9
22.04.2016;14:00;1;497;440;27;20;8;2
22.04.2016;14:00;3;245;153;14;31;37;10
22.04.2016;15:00;1;536;479;26;18;10;2
22.04.2016;15:00;3;286;147;11;52;62;14
22.04.2016;16:00;1;508;443;21;16;21;6
22.04.2016;16:00;3;294;129;11;63;71;18
22.04.2016;17:00;1;494;444;10;13;22;3
22.04.2016;17:00;3;254;117;5;55;56;20
22.04.2016;18:00;1;437;399;14;12;8;4
22.04.2016;18:00;3;243;141;3;40;44;14
22.04.2016;19:00;1;431;410;5;6;8;2
22.04.2016;19:00;3;204;130;1;30;35;8
22.04.2016;20:00;1;384;358;6;8;9;2
22.04.2016;20:00;3;201;127;7;25;30;12
22.04.2016;21:00;1;343;323;5;4;9;1
22.04.2016;21:00;3;185;124;1;17;38;5
22.04.2016;22:00;1;285;270;0;6;8;1
22.04.2016;22:00;3;141;90;0;18;27;6
22.04.2016;23:00;1;247;231;5;4;7;0
22.04.2016;23:00;3;156;108;1;20;21;6
22.04.2016;24:00;1;252;237;4;4;5;1
22.04.2016;24:00;3;158;119;2;12;22;3
23.04.2016;01:00;1;220;204;3;5;4;3
23.04.2016;01:00;3;196;167;5;7;11;6
23.04.2016;02:00;1;150;146;1;1;2;0
23.04.2016;02:00;3;173;159;2;2;9;1
23.04.2016;03:00;1;181;170;3;6;1;1
23.04.2016;03:00;3;210;194;1;5;7;3
23.04.2016;04:00;1;101;99;1;0;1;0
23.04.2016;04:00;3;121;116;1;3;1;0
23.04.2016;05:00;1;29;28;1;0;0;0
23.04.2016;05:00;3;47;41;1;1;4;0
23.04.2016;06:00;1;21;16;3;1;1;0
23.04.2016;06:00;3;33;25;2;1;5;0
23.04.2016;07:00;1;58;41;4;8;4;1
23.04.2016;07:00;3;44;18;1;8;13;4
23.04.2016;08:00;1;78;60;4;6;6;2
23.04.2016;08:00;3;54;20;0;8;22;4
23.04.2016;09:00;1;117;94;3;8;9;2
23.04.2016;09:00;3;77;39;2;13;18;5
23.04.2016;10:00;1;207;178;14;7;6;2
23.04.2016;10:00;3;101;59;2;14;21;5
23.04.2016;11:00;1;293;263;9;10;9;2
23.04.2016;11:00;3;118;68;5;16;23;6
23.04.2016;12:00;1;385;357;10;5;10;3
23.04.2016;12:00;3;156;101;1;18;27;9
23.04.2016;13:00;1;444;416;9;8;10;1
23.04.2016;13:00;3;200;135;4;23;27;11
23.04.2016;14:00;1;453;424;10;7;10;1
23.04.2016;14:00;3;185;129;5;19;23;9
23.04.2016;15:00;1;452;430;7;9;4;2
23.04.2016;15:00;3;215;143;3;18;39;11
23.04.2016;16:00;1;456;438;9;4;4;1
23.04.2016;16:00;3;224;158;4;20;34;8
23.04.2016;17:00;1;437;421;7;4;4;1
23.04.2016;17:00;3;210;148;5;18;28;10
23.04.2016;18:00;1;388;363;10;5;9;0
23.04.2016;18:00;3;219;161;2;16;29;11
23.04.2016;19:00;1;363;348;5;4;5;1
23.04.2016;19:00;3;193;136;2;17;31;7
23.04.2016;20:00;1;283;272;4;2;4;1
23.04.2016;20:00;3;157;113;3;13;22;6
23.04.2016;21:00;1;341;319;8;4;8;1
23.04.2016;21:00;3;178;140;4;13;15;5
23.04.2016;22:00;1;275;265;3;2;5;0
23.04.2016;22:00;3;151;114;3;14;15;5
23.04.2016;23:00;1;235;223;2;3;6;1
23.04.2016;23:00;3;143;111;4;9;15;3
23.04.2016;24:00;1;255;246;4;3;1;1
23.04.2016;24:00;3;225;176;8;16;20;4
24.04.2016;01:00;1;292;279;3;4;3;2
24.04.2016;01:00;3;262;233;4;8;14;3
24.04.2016;02:00;1;205;199;1;2;3;0
24.04.2016;02:00;3;225;204;3;4;10;3
24.04.2016;03:00;1;248;235;1;6;5;1
24.04.2016;03:00;3;211;191;0;7;10;3
24.04.2016;04:00;1;135;132;1;1;1;0
24.04.2016;04:00;3;144;141;0;0;3;0
24.04.2016;05:00;1;63;61;0;1;1;0
24.04.2016;05:00;3;115;109;0;2;4;0
24.04.2016;06:00;1;23;22;1;0;0;0
24.04.2016;06:00;3;35;29;0;0;6;0
24.04.2016;07:00;1;21;20;0;1;0;0
24.04.2016;07:00;3;33;20;1;2;9;1
24.04.2016;08:00;1;43;37;2;1;3;0
24.04.2016;08:00;3;39;15;3;4;14;3
24.04.2016;09:00;1;44;39;2;0;2;1
24.04.2016;09:00;3;50;24;1;11;11;3
24.04.2016;10:00;1;112;105;1;1;4;1
24.04.2016;10:00;3;67;40;0;8;16;3
24.04.2016;11:00;1;195;180;7;1;6;1
24.04.2016;11:00;3;101;77;2;4;15;3
24.04.2016;12:00;1;306;297;1;3;4;0
24.04.2016;12:00;3;131;95;0;9;21;6
24.04.2016;13:00;1;356;345;1;0;8;1
24.04.2016;13:00;3;158;119;2;14;19;4
24.04.2016;14:00;1;414;401;4;4;5;0
24.04.2016;14:00;3;185;143;3;9;26;4
24.04.2016;15:00;1;395;386;2;4;3;0
24.04.2016;15:00;3;186;140;3;16;21;6
24.04.2016;16:00;1;427;413;5;3;6;0
24.04.2016;16:00;3;199;150;3;14;27;5
24.04.2016;17:00;1;426;415;1;2;6;0
24.04.2016;17:00;3;194;151;3;9;25;6
24.04.2016;18:00;1;340;324;4;4;7;1
24.04.2016;18:00;3;170;130;3;9;24;4
24.04.2016;19:00;1;362;356;4;0;2;0
24.04.2016;19:00;3;197;153;0;12;26;6
24.04.2016;20:00;1;362;352;1;2;5;2
24.04.2016;20:00;3;181;137;1;10;29;4
24.04.2016;21:00;1;339;328;2;3;6;0
24.04.2016;21:00;3;167;130;2;10;20;5
24.04.2016;22:00;1;204;193;2;2;5;1
24.04.2016;22:00;3;117;81;0;10;23;3
24.04.2016;23:00;1;178;171;1;2;4;0
24.04.2016;23:00;3;94;64;1;6;19;4
24.04.2016;24:00;1;103;95;1;2;4;1
24.04.2016;24:00;3;72;42;1;7;19;3
25.04.2016;01:00;1;42;35;2;1;3;1
25.04.2016;01:00;3;36;25;1;0;8;2
25.04.2016;02:00;1;30;30;0;0;0;0
25.04.2016;02:00;3;25;22;1;0;2;0
25.04.2016;03:00;1;10;10;0;0;0;0
25.04.2016;03:00;3;14;13;0;0;1;0
25.04.2016;04:00;1;17;17;0;0;0;0
25.04.2016;04:00;3;23;21;0;0;2;0
25.04.2016;05:00;1;11;10;0;1;0;0
25.04.2016;05:00;3;12;7;0;2;3;0
25.04.2016;06:00;1;43;30;5;3;4;1
25.04.2016;06:00;3;29;17;0;2;10;0
25.04.2016;07:00;1;200;148;11;16;20;5
25.04.2016;07:00;3;127;54;1;18;48;6
25.04.2016;08:00;1;391;318;19;29;17;6
25.04.2016;08:00;3;207;67;6;44;79;9
25.04.2016;09:00;1;484;416;28;26;12;2
25.04.2016;09:00;3;252;80;7;74;72;18
25.04.2016;10:00;1;384;326;25;22;10;0
25.04.2016;10:00;3;221;119;13;40;38;11
25.04.2016;11:00;1;445;383;23;25;12;2
25.04.2016;11:00;3;220;124;16;32;37;11
25.04.2016;12:00;1;415;373;20;12;8;2
25.04.2016;12:00;3;208;120;11;24;43;10
25.04.2016;13:00;1;461;419;24;7;8;3
25.04.2016;13:00;3;214;118;10;33;44;9
25.04.2016;14:00;1;434;376;33;17;4;3
25.04.2016;14:00;3;211;110;14;31;48;8
25.04.2016;15:00;1;497;431;27;23;13;2
25.04.2016;15:00;3;254;122;12;50;52;18
25.04.2016;16:00;1;499;425;22;24;23;5
25.04.2016;16:00;3;294;141;5;55;75;16
25.04.2016;17:00;1;497;446;9;15;25;1
25.04.2016;17:00;3;258;128;4;44;64;15
25.04.2016;18:00;1;399;362;10;9;15;3
25.04.2016;18:00;3;219;127;4;40;39;9
25.04.2016;19:00;1;397;371;8;6;10;2
25.04.2016;19:00;3;197;117;4;30;35;10
25.04.2016;20:00;1;326;302;11;0;11;2
25.04.2016;20:00;3;169;105;0;24;33;7
25.04.2016;21:00;1;286;268;5;3;8;2
25.04.2016;21:00;3;161;99;1;20;35;6
25.04.2016;22:00;1;215;192;6;5;10;2
25.04.2016;22:00;3;127;81;1;18;23;4
25.04.2016;23:00;1;176;161;2;3;8;2
25.04.2016;23:00;3;101;61;0;15;21;4
25.04.2016;24:00;1;100;91;2;3;3;1
25.04.2016;24:00;3;87;51;0;12;19;5
26.04.2016;01:00;1;56;48;0;2;4;2
26.04.2016;01:00;3;48;29;0;5;10;4
26.04.2016;02:00;1;12;12;0;0;0;0
26.04.2016;02:00;3;14;11;0;0;2;1
26.04.2016;03:00;1;10;10;0;0;0;0
26.04.2016;03:00;3;24;24;0;0;0;0
26.04.2016;04:00;1;10;9;1;0;0;0
26.04.2016;04:00;3;19;17;0;0;2;0
26.04.2016;05:00;1;11;9;1;1;0;0
26.04.2016;05:00;3;13;8;0;2;3;0
26.04.2016;06:00;1;35;21;6;6;1;1
26.04.2016;06:00;3;26;12;0;6;8;0
26.04.2016;07:00;1;204;154;12;17;17;4
26.04.2016;07:00;3;130;50;1;29;45;5
26.04.2016;08:00;1;430;358;20;26;19;6
26.04.2016;08:00;3;203;71;3;54;64;10
26.04.2016;09:00;1;497;426;30;31;8;2
26.04.2016;09:00;3;275;111;7;68;75;13
26.04.2016;10:00;1;396;341;25;21;7;1
26.04.2016;10:00;3;233;123;9;42;47;11
26.04.2016;11:00;1;417;342;41;25;6;2
26.04.2016;11:00;3;214;129;8;22;47;7
26.04.2016;12:00;1;411;365;24;17;4;1
26.04.2016;12:00;3;226;137;5;35;37;12
26.04.2016;13:00;1;459;396;34;19;8;2
26.04.2016;13:00;3;241;143;10;29;48;11
26.04.2016;14:00;1;394;334;26;21;9;2
26.04.2016;14:00;3;227;135;15;32;35;10
26.04.2016;15:00;1;481;414;26;21;15;3
26.04.2016;15:00;3;240;119;6;45;57;10
26.04.2016;16:00;1;482;420;9;25;24;4
26.04.2016;16:00;3;271;120;6;55;73;16
26.04.2016;17:00;1;456;399;12;12;29;3
26.04.2016;17:00;3;244;107;4;53;63;15
26.04.2016;18:00;1;424;389;10;10;10;5
26.04.2016;18:00;3;207;113;2;31;45;16
26.04.2016;19:00;1;420;385;10;9;14;2
26.04.2016;19:00;3;221;139;6;28;40;8
26.04.2016;20:00;1;356;340;3;6;6;1
26.04.2016;20:00;3;184;110;2;22;44;6
26.04.2016;21:00;1;312;293;7;4;6;2
26.04.2016;21:00;3;169;108;0;27;32;2
26.04.2016;22:00;1;219;203;5;7;4;0
26.04.2016;22:00;3;141;92;0;18;24;7
26.04.2016;23:00;1;184;172;2;6;3;1
26.04.2016;23:00;3;117;68;2;16;21;10
26.04.2016;24:00;1;115;105;2;1;6;1
26.04.2016;24:00;3;89;51;1;16;17;4
27.04.2016;01:00;1;57;47;0;3;5;2
27.04.2016;01:00;3;63;42;0;3;12;6
27.04.2016;02:00;1;34;32;0;1;1;0
27.04.2016;02:00;3;30;27;0;1;2;0
27.04.2016;03:00;1;32;31;0;1;0;0
27.04.2016;03:00;3;32;31;0;0;1;0
27.04.2016;04:00;1;13;13;0;0;0;0
27.04.2016;04:00;3;21;19;0;0;2;0
27.04.2016;05:00;1;18;16;2;0;0;0
27.04.2016;05:00;3;21;16;0;1;4;0
27.04.2016;06:00;1;37;25;3;6;2;1
27.04.2016;06:00;3;34;19;1;3;11;0
27.04.2016;07:00;1;219;175;9;13;17;5
27.04.2016;07:00;3;133;51;2;29;44;7
27.04.2016;08:00;1;437;349;38;25;15;8
27.04.2016;08:00;3;219;72;5;54;71;16
27.04.2016;09:00;1;495;427;25;25;14;4
27.04.2016;09:00;3;268;105;6;69;69;17
27.04.2016;10:00;1;396;352;20;12;10;2
27.04.2016;10:00;3;236;138;7;32;48;10
27.04.2016;11:00;1;420;360;30;20;10;0
27.04.2016;11:00;3;248;163;8;30;35;12
27.04.2016;12:00;1;429;384;27;10;7;1
27.04.2016;12:00;3;226;146;10;20;42;7
27.04.2016;13:00;1;446;400;18;18;6;1
27.04.2016;13:00;3;229;142;8;36;32;10
27.04.2016;14:00;1;388;334;25;17;11;1
27.04.2016;14:00;3;219;135;9;27;39;7
27.04.2016;15:00;1;465;413;18;22;9;2
27.04.2016;15:00;3;263;138;5;41;67;12
27.04.2016;16:00;1;470;409;16;15;24;3
27.04.2016;16:00;3;267;116;13;59;62;17
27.04.2016;17:00;1;484;429;11;17;23;4
27.04.2016;17:00;3;264;136;5;50;62;10
27.04.2016;18:00;1;426;397;8;14;5;1
27.04.2016;18:00;3;245;144;7;29;51;13
27.04.2016;19:00;1;392;372;5;4;8;2
27.04.2016;19:00;3;210;133;5;21;41;10
27.04.2016;20:00;1;348;326;7;3;10;2
27.04.2016;20:00;3;173;106;2;20;37;8
27.04.2016;21:00;1;308;292;3;5;6;2
27.04.2016;21:00;3;147;87;3;17;33;7
27.04.2016;22:00;1;290;269;7;6;6;2
27.04.2016;22:00;3;144;90;1;20;26;7
27.04.2016;23:00;1;227;214;1;7;4;1
27.04.2016;23:00;3;117;74;1;13;25;4
27.04.2016;24:00;1;134;124;0;4;5;1
27.04.2016;24:00;3;105;69;0;12;21;3
28.04.2016;01:00;1;76;69;1;2;2;2
28.04.2016;01:00;3;56;31;0;8;12;5
28.04.2016;02:00;1;24;24;0;0;0;0
28.04.2016;02:00;3;43;38;0;2;2;1
28.04.2016;03:00;1;25;24;0;1;0;0
28.04.2016;03:00;3;29;27;1;0;1;0
28.04.2016;04:00;1;17;16;0;1;0;0
28.04.2016;04:00;3;14;11;1;0;2;0
28.04.2016;05:00;1;27;23;1;2;0;1
28.04.2016;05:00;3;25;18;2;1;4;0
28.04.2016;06:00;1;42;27;3;7;4;1
28.04.2016;06:00;3;36;22;0;4;10;0
28.04.2016;07:00;1;218;171;8;23;12;4
28.04.2016;07:00;3;132;45;2;36;41;8
28.04.2016;08:00;1;431;356;26;29;14;6
28.04.2016;08:00;3;202;58;5;55;72;11
28.04.2016;09:00;1;506;432;39;22;8;5
28.04.2016;09:00;3;261;103;6;59;75;17
28.04.2016;10:00;1;455;406;19;16;11;1
28.04.2016;10:00;3;244;141;12;41;37;13
28.04.2016;11:00;1;473;410;34;20;9;0
28.04.2016;11:00;3;223;125;9;37;38;12
28.04.2016;12:00;1;453;397;25;16;13;2
28.04.2016;12:00;3;257;174;7;18;47;8
28.04.2016;13:00;1;500;439;26;19;13;3
28.04.2016;13:00;3;244;156;12;27;40;9
28.04.2016;14:00;1;451;380;33;21;11;4
28.04.2016;14:00;3;246;158;14;27;36;11
28.04.2016;15:00;1;521;461;22;20;17;1
28.04.2016;15:00;3;272;138;10;41;71;12
28.04.2016;16:00;1;498;438;16;12;28;3
28.04.2016;16:00;3;280;130;5;48;74;20
28.04.2016;17:00;1;502;454;10;18;17;2
28.04.2016;17:00;3;274;135;6;54;65;14
28.04.2016;18:00;1;500;463;14;6;13;2
28.04.2016;18:00;3;266;160;7;42;41;16
28.04.2016;19:00;1;465;437;5;8;11;3
28.04.2016;19:00;3;221;143;5;31;33;8
28.04.2016;20:00;1;389;365;7;7;9;0
28.04.2016;20:00;3;198;129;1;23;35;10
28.04.2016;21:00;1;327;307;2;5;8;2
28.04.2016;21:00;3;165;104;5;20;30;5
28.04.2016;22:00;1;253;234;3;7;7;1
28.04.2016;22:00;3;145;100;0;17;22;6
28.04.2016;23:00;1;190;174;1;6;8;1
28.04.2016;23:00;3;134;92;1;16;21;4
28.04.2016;24:00;1;183;170;2;4;6;1
28.04.2016;24:00;3;131;93;3;11;19;5
29.04.2016;01:00;1;94;88;0;2;2;2
29.04.2016;01:00;3;96;72;1;8;9;6
29.04.2016;02:00;1;49;48;1;0;0;0
29.04.2016;02:00;3;79;77;0;0;2;0
29.04.2016;03:00;1;56;55;0;1;0;0
29.04.2016;03:00;3;69;65;0;0;4;0
29.04.2016;04:00;1;38;35;1;1;0;0
29.04.2016;04:00;3;39;35;0;0;4;0
29.04.2016;05:00;1;17;16;1;0;0;0
29.04.2016;05:00;3;23;16;1;1;5;0
29.04.2016;06:00;1;40;26;5;6;3;0
29.04.2016;06:00;3;28;16;0;3;8;1
29.04.2016;07:00;1;202;154;10;19;15;4
29.04.2016;07:00;3;132;43;2;32;49;6
29.04.2016;08:00;1;429;351;28;32;12;6
29.04.2016;08:00;3;227;84;4;54;70;12
29.04.2016;09:00;1;511;441;34;28;7;1
29.04.2016;09:00;3;271;110;5;65;69;18
29.04.2016;10:00;1;449;386;29;23;7;3
29.04.2016;10:00;3;241;132;11;45;38;15
29.04.2016;11:00;1;481;425;36;15;2;2
29.04.2016;11:00;3;196;118;5;28;37;8
29.04.2016;12:00;1;496;432;28;30;5;1
29.04.2016;12:00;3;228;154;3;24;40;6
29.04.2016;13:00;1;487;435;29;19;3;0
29.04.2016;13:00;3;252;172;3;28;38;11
29.04.2016;14:00;1;470;416;28;15;9;1
29.04.2016;14:00;3;287;190;9;40;34;14
29.04.2016;15:00;1;479;427;25;16;10;1
29.04.2016;15:00;3;269;141;10;37;62;18
29.04.2016;16:00;1;508;451;12;25;16;3
29.04.2016;16:00;3;297;134;6;60;75;22
29.04.2016;17:00;1;519;478;13;14;11;2
29.04.2016;17:00;3;274;131;5;49;76;12
29.04.2016;18:00;1;510;476;7;14;11;1
29.04.2016;18:00;3;239;142;4;37;40;16
29.04.2016;19:00;1;499;475;6;12;5;1
29.04.2016;19:00;3;256;182;3;27;32;12
29.04.2016;20:00;1;445;423;8;4;8;2
29.04.2016;20:00;3;220;145;5;19;42;9
29.04.2016;21:00;1;338;325;0;2;8;2
29.04.2016;21:00;3;167;109;0;17;35;6
29.04.2016;22:00;1;245;229;1;6;7;2
29.04.2016;22:00;3;151;101;0;18;28;4
29.04.2016;23:00;1;343;321;8;6;4;3
29.04.2016;23:00;3;187;138;2;19;23;5
29.04.2016;24:00;1;354;335;3;7;7;2
29.04.2016;24:00;3;236;192;4;16;18;6
30.04.2016;01:00;1;259;247;5;4;3;0
30.04.2016;01:00;3;188;154;2;10;14;8
30.04.2016;02:00;1;218;215;1;1;0;0
30.04.2016;02:00;3;203;183;2;6;10;2
30.04.2016;03:00;1;182;170;0;9;1;1
30.04.2016;03:00;3;215;196;2;5;10;2
30.04.2016;04:00;1;130;128;0;1;0;1
30.04.2016;04:00;3;140;128;0;5;5;1
30.04.2016;05:00;1;63;55;3;2;3;0
30.04.2016;05:00;3;62;58;0;1;3;0
30.04.2016;06:00;1;23;20;2;1;0;0
30.04.2016;06:00;3;37;30;2;2;2;1
30.04.2016;07:00;1;28;13;2;8;3;2
30.04.2016;07:00;3;39;12;0;9;12;6
30.04.2016;08:00;1;27;10;1;8;6;2
30.04.2016;08:00;3;57;14;1;11;23;8
30.04.2016;09:00;1;36;15;0;9;8;4
30.04.2016;09:00;3;49;11;1;16;14;7
30.04.2016;10:00;1;33;11;1;5;12;4
30.04.2016;10:00;3;65;26;0;12;16;11
30.04.2016;11:00;1;35;5;3;9;13;5
30.04.2016;11:00;3;75;19;2;19;23;12
30.04.2016;12:00;1;41;13;1;8;13;6
30.04.2016;12:00;3;91;21;3;21;31;15
30.04.2016;13:00;1;45;18;0;9;12;6
30.04.2016;13:00;3;87;30;3;14;26;14
30.04.2016;14:00;1;54;19;2;10;15;8
30.04.2016;14:00;3;75;21;0;12;29;13
30.04.2016;15:00;1;269;233;4;7;16;9
30.04.2016;15:00;3;150;87;2;15;30;15
30.04.2016;16:00;1;322;297;8;6;9;2
30.04.2016;16:00;3;169;107;2;18;34;8
30.04.2016;17:00;1;366;348;6;6;4;2
30.04.2016;17:00;3;202;137;2;18;36;8
30.04.2016;18:00;1;396;373;5;7;7;2
30.04.2016;18:00;3;209;147;4;21;29;8
30.04.2016;19:00;1;380;367;3;4;4;2
30.04.2016;19:00;3;217;166;2;15;28;6
30.04.2016;20:00;1;356;339;6;5;3;2
30.04.2016;20:00;3;175;126;4;16;23;5
30.04.2016;21:00;1;322;311;0;4;6;1
30.04.2016;21:00;3;176;130;4;15;20;6
30.04.2016;22:00;1;251;241;5;3;1;1
30.04.2016;22:00;3;158;115;4;12;22;5
30.04.2016;23:00;1;285;277;1;4;3;0
30.04.2016;23:00;3;175;133;5;18;14;5
30.04.2016;24:00;1;321;306;8;4;2;1
30.04.2016;24:00;3;237;197;4;14;19;3
01.05.2016;01:00;1;345;331;2;6;4;2
01.05.2016;01:00;3;279;244;7;9;14;3
01.05.2016;02:00;1;246;243;2;0;1;0
01.05.2016;02:00;3;200;177;3;8;10;2
01.05.2016;03:00;1;267;255;1;6;4;1
01.05.2016;03:00;3;205;182;4;4;13;2
01.05.2016;04:00;1;184;181;1;0;1;1
01.05.2016;04:00;3;161;155;2;0;3;1
01.05.2016;05:00;1;132;129;0;1;2;0
01.05.2016;05:00;3;141;133;1;0;7;0
01.05.2016;06:00;1;44;44;0;0;0;0
01.05.2016;06:00;3;53;47;0;0;6;0
01.05.2016;07:00;1;37;37;0;0;0;0
01.05.2016;07:00;3;48;32;1;5;9;1
01.05.2016;08:00;1;60;52;2;4;2;0
01.05.2016;08:00;3;47;27;0;4;12;4
01.05.2016;09:00;1;57;45;6;1;4;1
01.05.2016;09:00;3;67;34;3;7;19;4
01.05.2016;10:00;1;128;118;0;4;5;1
01.05.2016;10:00;3;69;43;1;4;18;3
01.05.2016;11:00;1;187;173;3;5;5;1
01.05.2016;11:00;3;107;73;3;8;19;4
01.05.2016;12:00;1;304;286;8;7;2;1
01.05.2016;12:00;3;125;82;3;10;24;5
01.05.2016;13:00;1;287;274;5;3;4;1
01.05.2016;13:00;3;146;108;3;9;21;5
01.05.2016;14:00;1;379;360;8;4;6;1
01.05.2016;14:00;3;164;123;3;9;25;4
01.05.2016;15:00;1;375;363;1;5;4;1
01.05.2016;15:00;3;183;137;1;16;24;5
01.05.2016;16:00;1;404;395;2;2;5;0
01.05.2016;16:00;3;185;135;2;13;29;5
01.05.2016;17:00;1;308;300;4;3;0;0
01.05.2016;17:00;3;171;122;2;17;22;5
01.05.2016;18:00;1;357;345;6;3;2;1
01.05.2016;18:00;3;184;142;0;11;27;4
01.05.2016;19:00;1;307;298;2;3;2;1
01.05.2016;19:00;3;163;117;2;12;28;4
01.05.2016;20:00;1;299;290;2;1;5;1
01.05.2016;20:00;3;175;130;2;12;26;4
01.05.2016;21:00;1;326;320;1;2;2;1
01.05.2016;21:00;3;154;117;0;12;22;3
01.05.2016;22:00;1;198;189;0;5;3;1
01.05.2016;22:00;3;111;78;1;8;21;3
01.05.2016;23:00;1;165;154;1;3;6;1
01.05.2016;23:00;3;83;56;0;9;15;3
01.05.2016;24:00;1;92;81;2;2;5;2
01.05.2016;24:00;3;72;48;1;7;13;3
02.05.2016;01:00;1;50;44;1;3;1;1
02.05.2016;01:00;3;53;37;0;5;9;2
02.05.2016;02:00;1;25;24;1;0;0;0
02.05.2016;02:00;3;18;17;0;0;1;0
02.05.2016;03:00;1;17;17;0;0;0;0
02.05.2016;03:00;3;17;16;0;0;1;0
02.05.2016;04:00;1;10;10;0;0;0;0
02.05.2016;04:00;3;19;17;0;0;2;0
02.05.2016;05:00;1;16;14;0;2;0;0
02.05.2016;05:00;3;11;7;0;1;3;0
02.05.2016;06:00;1;27;18;3;4;1;1
02.05.2016;06:00;3;34;20;0;2;11;1
02.05.2016;07:00;1;202;162;3;19;13;5
02.05.2016;07:00;3;121;46;2;25;42;6
